,object_number,url,valid_link,image_link,seen
146,PC 19790105,https://opencontext.org/subjects/93ddc02a-58ae-4319-0b72-225d60543af0,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19790105bwjpg-24-19790105bwjpg.jpg,True
147,PC 19790138,https://opencontext.org/subjects/4bb6e7ff-13de-4464-b4ab-6f2225596bad,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19790138bwjpg.jpg,True
148,PC 19790139,https://opencontext.org/subjects/f4855059-689b-44c6-6f04-62934d33a090,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19790139bwjpg-24-19790139bwjpg.jpg,True
149,PC 19790142,https://opencontext.org/subjects/43fbf597-1c84-4fc4-2cf7-62f967bdc517,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19790142-2009-001jpg.jpg,True
150,PC 19790195,https://opencontext.org/subjects/8f733ccc-b8ae-404a-db06-a2b728f4dd24,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19790195bwjpg-24-19790195bwjpg.jpg,True
151,PC 19800079,https://opencontext.org/subjects/009bf6c4-7c0c-43ff-5cc5-2a890874f1bc,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19800079bwbjpg.jpg,True
152,PC 19800087,https://opencontext.org/subjects/d2b31f6c-2096-4af6-63f8-b2313e3f4e18,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017/thumbs/19800087BOTTOM.jpg,True
153,PC 19800247,https://opencontext.org/subjects/bc166c69-90c7-4edd-0198-c3cef399945f,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19800247bwjpg-24-19800247bwjpg.jpg,True
154,PC 19800248,https://opencontext.org/subjects/1e6ab6fe-9b30-4f2e-7ee0-5e5b3e5b9656,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19800248bwbjpg.jpg,True
155,PC 19810036,https://opencontext.org/subjects/09b21a55-d8c6-43f9-cadc-34ccacc85a51,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19810036bwjpg-24-19810036bwjpg.jpg,True
156,PC 19810045,https://opencontext.org/subjects/08150608-cb23-45f2-834f-7a938bae0501,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19810045bwjpg.jpg,True
157,PC 19810046,https://opencontext.org/subjects/397deb59-00ce-4942-d288-42cb61115b95,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19810046bwjpg-24-19810046bwjpg.jpg,True
158,PC 19810064,https://opencontext.org/subjects/e18964c9-7144-4b00-e336-85390827a239,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19810064bwjpg-24-19810064bwjpg.jpg,True
159,PC 19810065,https://opencontext.org/subjects/8c2dea68-ff72-4791-8cfc-1ce43ee5aed3,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19810065bwjpg-24-19810065bwjpg.jpg,True
160,PC 19810071,https://opencontext.org/subjects/acd2f0ba-0f3c-448a-e129-3d01dffdfea5,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19810071bwjpg-24-19810071bwjpg.jpg,True
161,PC 19810115,https://opencontext.org/subjects/3ecf947a-d633-4b4b-1f62-5d3170d05c65,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19810115bwjpg-24-19810115bwjpg.jpg,True
162,PC 19820024,https://opencontext.org/subjects/98ed3f82-d14b-404c-ec00-976242b99942,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19820024bwjpg.jpg,True
163,PC 19820099,https://opencontext.org/subjects/9ac9de54-5a33-4e3e-96f2-b0fd36f8ffb3,True,https://storage.googleapis.com/opencontext-media/poggio-civitate/2025-media/thumbs/pc19820099-15-47-39.jpg,True
164,PC 19850047,https://opencontext.org/subjects/99650fe2-f689-4265-83b0-5b0c07648281,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19850047bwjpg-24-19850047bwjpg.jpg,True
165,PC 19870001,https://opencontext.org/subjects/94cbc676-7652-45dc-2182-484f4a552c7a,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19870001bwjpg-24-19870001bwjpg.jpg,True
166,PC 19870007,https://opencontext.org/subjects/9ea350f1-235d-4953-193f-feb2c4267ffd,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19870007bwjpg-24-19870007bwjpg.jpg,True
167,PC 19880114,https://opencontext.org/subjects/b2194780-8c04-42ae-2a86-905d0c2ac4c3,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19880114bwjpg-24-19880114bwjpg.jpg,True
168,PC 19900055,https://opencontext.org/subjects/44d29688-082b-4407-e1a1-129fcb20e4ad,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19900055-2010-001jpg-24-19900055-2010-001jpg.jpg,True
169,PC 19920068,https://opencontext.org/subjects/603ba8cf-a8f8-447b-b7c6-6b47f0ff267e,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-photo-19920068-back.jpg,True
170,PC 19920083,https://opencontext.org/subjects/27575d94-cfb2-4963-be82-08cfb6cda71b,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19920083bwjpg.jpg,True
171,PC 19930103,https://opencontext.org/subjects/2f60b478-4625-478e-0960-e961a49e4975,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19930103bwjpg.jpg,True
172,PC 19930111,https://opencontext.org/subjects/9eeecca0-ab26-4996-bb26-762fd909fa24,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19930111bwjpg.jpg,True
173,PC 19940144,https://opencontext.org/subjects/14f544ad-adba-453a-9076-983b46b25f96,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19940144bwjpg.jpg,True
174,PC 19950058,https://opencontext.org/subjects/a3490e3b-4984-43b5-3143-ee1816e2f100,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19950058side1jpg.jpg,True
175,PC 19950081,https://opencontext.org/subjects/adddc5bb-74c5-4895-85d8-5352f4adcd0f,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19950081bwjpg.jpg,True
176,PC 19950086,https://opencontext.org/subjects/f1c16c7d-2947-4325-a892-2fce3d2445bf,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19950086bwjpg.jpg,True
177,PC 19950087,https://opencontext.org/subjects/63f9d293-e607-4877-b636-942abcb1385f,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19950087bwjpg-24-19950087bwjpg.jpg,True
178,PC 19950092,https://opencontext.org/subjects/d8e49b6d-8a4d-47bb-2108-0bf626f440ca,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19950092bwjpg.jpg,True
179,PC 19950093,https://opencontext.org/subjects/852ef843-546b-4593-7bf1-df7bab5f09ab,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19950093bwjpg-24-19950093bwjpg.jpg,True
180,PC 19960017,https://opencontext.org/subjects/61e241e4-1a05-4c95-916b-1ba5bbca3700,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19960017bwjpg-24-19960017bwjpg.jpg,True
181,PC 19960093,https://opencontext.org/subjects/c51946cd-8407-4603-9af9-ba95df43fc24,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19960093bwjpg.jpg,True
182,PC 19960101,https://opencontext.org/subjects/fd47eb57-ae04-422c-ed4d-8f002000c885,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19960101bwjpg-24-19960101bwjpg.jpg,True
183,PC 19960102,https://opencontext.org/subjects/0872f5d9-6070-4725-37a4-845d866570b3,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19960102bwjpg.jpg,True
184,PC 19970003,https://opencontext.org/subjects/98f26696-b905-4ad4-3fd7-bfd376907c22,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19970003bwjpg.jpg,True
185,PC 19970072,https://opencontext.org/subjects/27e1d957-bde6-45e8-770e-0ede9a04a790,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19970072bwjpg.jpg,True
186,PC 19970078,https://opencontext.org/subjects/64dd857c-836a-4bbc-1362-08a85a09fb54,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19970078bwjpg.jpg,True
187,PC 19970142,https://opencontext.org/subjects/d472c9c8-f048-426f-d507-743b095c07eb,True,,True
188,PC 19970148,https://opencontext.org/subjects/c5ec01fd-9ef3-484a-9ed8-bf0975d76c49,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19970148bwjpg.jpg,True
189,PC 19980026,https://opencontext.org/subjects/b660cffb-2d83-40dc-5058-40488870a82a,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19980026bwjpg-24-19980026bwjpg.jpg,True
190,PC 20000003,https://opencontext.org/subjects/f586b96c-c1ed-472c-cd66-fb8d081a857b,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-20000003sidebjpg.jpg,True
191,PC 20000017,https://opencontext.org/subjects/02437b11-e399-4d0b-1314-d8160bd87b10,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-20000017bwjpg.jpg,True
192,PC 20000018,https://opencontext.org/subjects/7b75419c-14f7-481e-a589-427af80699da,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-20000018bwjpg.jpg,True
193,PC 20000034,https://opencontext.org/subjects/b4643633-c1d9-4e69-0aa6-63d2cf9e25c1,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-20000034bwjpg.jpg,True
194,PC 20000035,https://opencontext.org/subjects/9475ec6b-1594-469c-378a-66a6596e5ee1,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-20000035bwjpg-24-20000035bwjpg.jpg,True
195,PC 20000071,https://opencontext.org/subjects/043f43db-2871-4b41-5650-4d0bba047391,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-20000071bwjpg-24-20000071bwjpg.jpg,True
196,PC 20000087,https://opencontext.org/subjects/7d029cb1-6543-4a31-1eeb-f5343f07c0ee,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-photo-20000087-bottom.jpg,True
197,PC 20000088,https://opencontext.org/subjects/38406c19-e3d0-410b-e061-6ee37cb3640d,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-20000088bwjpg.jpg,True
198,PC 20020040,https://opencontext.org/subjects/3f5a9a75-3197-42cc-9716-670ae87c1b72,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017/thumbs/20020040Back.jpg,True
199,PC 20020048,https://opencontext.org/subjects/48a1f4b0-5a09-4bf7-d007-712136858d8e,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-20020048abtjpg-24-20020048abtjpg.jpg,True
200,PC 20020056,https://opencontext.org/subjects/7a9500b1-ce60-48db-ee2e-e8e72198727f,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-20020056facejpg.jpg,True
201,PC 20020074,https://opencontext.org/subjects/f1b5c8b5-2dc7-4dce-6b60-4d0c1ddc1f34,True,,True
202,PC 19681039,https://opencontext.org/subjects/068ee335-ae7f-40d7-46b8-1744e023a391,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19681039-2010-001jpg.jpg,True
203,PC 19790012,https://opencontext.org/subjects/57301d9c-113b-4117-c5e4-bec090b557eb,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19790012bwjpg-24-19790012bwjpg.jpg,True
204,PC 19850171,https://opencontext.org/subjects/282c0b9f-62ad-45d2-dd5a-2396373789d0,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19850171-2009-001jpg-24-19850171-2009-001jpg.jpg,True
205,PC 19890085,https://opencontext.org/subjects/81332c46-1396-4c5a-2855-9c9cae206911,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19890085-2009-001jpg-24-19890085-2009-001jpg.jpg,True
206,PC 19900037,https://opencontext.org/subjects/48ee9b2f-54db-4441-8f32-501ffe936b8b,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19900037bwjpg.jpg,True
207,PC 19900038,https://opencontext.org/subjects/ac5da94b-6456-4b16-4680-87ecbb757cf5,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19900038jpg-24-19900038jpg.jpg,True
208,PC 19940104,https://opencontext.org/subjects/fc298141-749f-48cd-7791-fc9ec290e6dd,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19940104jpg.jpg,True
209,PC 19950026,https://opencontext.org/subjects/9da51266-ea82-412f-ee33-a665ff4445c8,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19950026sidebbtjpg.jpg,True
210,PC 19950059,https://opencontext.org/subjects/2b972a01-60f2-45a5-0721-a7fbc28afad3,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19950059bwjpg-24-19950059bwjpg.jpg,True
211,PC 19950067,https://opencontext.org/subjects/2ba49e42-70e7-4ef5-03ef-d10facf2522e,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19950067ahgjpg-24-19950067ahgjpg.jpg,True
212,PC 19950105,https://opencontext.org/subjects/577616e3-0723-45d0-0abd-9d0f236b5707,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19950105bwjpg.jpg,True
213,PC 19950106,https://opencontext.org/subjects/2d7ae27a-0c3a-4ebf-0bbd-e1a10541a655,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19950106bwjpg-24-19950106bwjpg.jpg,True
214,PC 19970094,https://opencontext.org/subjects/4920cdee-2ff8-4b71-868a-ac4a23ec2b5c,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19970094-2009-001jpg.jpg,True
215,PC 19970143,https://opencontext.org/subjects/fd0cfa22-8e65-4779-52bf-81a80564912f,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19970143bwjpg.jpg,True
216,PC 19970145,https://opencontext.org/subjects/1aa4e593-dec2-427e-f48a-35099ca13c35,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19970145bwjpg-24-19970145bwjpg.jpg,True
217,PC 19970150,https://opencontext.org/subjects/87e7eb44-cc92-421b-77c8-c162d13c5971,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19970150bwjpg-24-19970150bwjpg.jpg,True
218,PC 19970157,https://opencontext.org/subjects/8805cb0b-5115-49e0-ec31-7076607b396f,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19970157btjpg-24-19970157btjpg.jpg,True
219,PC 19970164,https://opencontext.org/subjects/1034ef15-9023-4be2-4d74-2f560c923cee,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19970164bwjpg.jpg,True
220,PC 19790303,https://opencontext.org/subjects/3a8e0e5a-1c5b-4835-5bac-5ade7ca1ea2c,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19790303-2009-001jpg.jpg,True
221,PC 19980023,https://opencontext.org/subjects/516614b9-c5f9-43c1-c489-d51dc2f269c0,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19980023bwjpg.jpg,True
222,PC 19980048,https://opencontext.org/subjects/2dc26747-44d3-4fb5-a633-7bff96ece619,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19980048bwjpg.jpg,True
223,PC 19980049,https://opencontext.org/subjects/45128736-f868-4cd7-7c2e-fbef91842ecb,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19980049bwjpg.jpg,True
224,PC 20000065,https://opencontext.org/subjects/1b0ea73c-2283-4e12-894c-10d8c6e68b63,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-20000065bwjpg.jpg,True
225,PC 20000100,https://opencontext.org/subjects/2b87a835-5dbf-4ff6-0b1e-c142c03ce985,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-20000100abtjpg-24-20000100abtjpg.jpg,True
226,PC 20150022,https://opencontext.org/subjects/a4390197-9744-412b-a01c-7aa7db2d7957,True,,True
227,PC 20150023,https://opencontext.org/subjects/3d7170d4-76f6-4fdb-a4c5-2d578b38b688,True,,True
228,PC 20150024,https://opencontext.org/subjects/3cc0ba1b-e675-4be3-a69d-4b08bb98723d,True,,True
229,PC 20150025,https://opencontext.org/subjects/1fb1a4fd-d2f6-4253-8990-64cea270af81,True,,True
230,PC 20150031,https://opencontext.org/subjects/48a3d063-2419-4636-9cfc-a505f4876517,True,,True
231,PC 20150032,https://opencontext.org/subjects/63aabfc5-3230-4e2d-875a-ea6d6f113eb9,True,,True
232,PC 20150034,https://opencontext.org/subjects/15bfa942-7716-486d-be1c-89e468094666,True,,True
233,PC 20150035,https://opencontext.org/subjects/7e56eb54-4905-4a73-a251-a77e5a110695,True,,True
234,PC 20150036,https://opencontext.org/subjects/d76ec77b-76f1-4678-a796-a1b81c8ed259 ,True,,True
235,PC 20150040,https://opencontext.org/subjects/3c1e8cb6-3cdd-450b-a6c2-4326b9851ff2,True,,True
236,PC 20150042,https://opencontext.org/subjects/7adde1e2-2d44-48e2-83d7-8d84d4021542,True,,True
237,PC 20150043,https://opencontext.org/subjects/13ef1817-0ee1-4b51-857c-b76fec31f055,True,,True
238,PC 20150044,https://opencontext.org/subjects/3d676e00-54b7-4efc-88d5-df75c238b607,True,,True
239,PC 20150046,https://opencontext.org/subjects/e5103e16-82e3-4ee1-92ed-0352d8675e4d,True,,True
240,PC 20150047,https://opencontext.org/subjects/93157f4f-7beb-4b6f-a44e-63de8737dc63,True,,True
241,PC 20150048,https://opencontext.org/subjects/ddc9f1e2-e1ba-4cf1-b0dd-3d821b77d3e7,True,,True
242,PC 20150049,https://opencontext.org/subjects/20ad8a7d-d8fb-42d8-8c70-f515d8b0fa7c,True,,True
243,PC 20150057,https://opencontext.org/subjects/b53177b5-0702-4d85-ace9-6ada878fb2cd,True,,True
244,PC 20150058,https://opencontext.org/subjects/6bd041fe-f6ab-458a-8db7-1573389cf081,True,,True
245,PC 20150066,https://opencontext.org/subjects/24ce845d-306a-48fa-8c1b-45647ca167d1,True,,True
246,PC 20150067,https://opencontext.org/subjects/3eab87ad-773b-4fd7-a45f-17a0cb2f9f36,True,,True
247,PC 20150068,https://opencontext.org/subjects/9e35178a-303f-43bb-be9e-c2a302125a82,True,,True
248,PC 20150069,https://opencontext.org/subjects/243bb7a8-f47b-4918-a86c-008906dc2f6e,True,,True
249,PC 20150077,https://opencontext.org/subjects/ae27f79b-053b-4bef-ae4c-27188a24c099,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017/thumbs/20150077back.jpg,True
