,polygon_id,year,trench_area,trench_number,x,y,new_id,book,uri
1395,282,1967,T,1K,172.63,26.7,T1K_1967_282,,http://opencontext.org/subjects/2042b811-d07c-4665-2cab-6c9673e54127
1396,282,1967,T,1K,165.14,16.1,T1K_1967_282,,http://opencontext.org/subjects/2042b811-d07c-4665-2cab-6c9673e54127
1397,282,1967,T,1K,161.51,19.1,T1K_1967_282,,http://opencontext.org/subjects/2042b811-d07c-4665-2cab-6c9673e54127
1398,283,1967,T,1L,172.63,26.7,T1L_1967_283,,http://opencontext.org/subjects/ba3576d9-df16-4ae9-532a-841ccf20df84
1399,283,1967,T,1L,175.66,24.1,T1L_1967_283,,http://opencontext.org/subjects/ba3576d9-df16-4ae9-532a-841ccf20df84
1400,283,1967,T,1L,167.74,14.0,T1L_1967_283,,http://opencontext.org/subjects/ba3576d9-df16-4ae9-532a-841ccf20df84
1401,283,1967,T,1L,165.14,16.1,T1L_1967_283,,http://opencontext.org/subjects/ba3576d9-df16-4ae9-532a-841ccf20df84
1402,284,1967,T,1M,174.0,22.0,T1M_1967_284,,http://opencontext.org/subjects/00fabcf8-a821-4934-9a17-0c23dc2106b4
1403,284,1967,T,1M,172.0,21.6,T1M_1967_284,,http://opencontext.org/subjects/00fabcf8-a821-4934-9a17-0c23dc2106b4
1404,284,1967,T,1M,170.0,10.0,T1M_1967_284,,http://opencontext.org/subjects/00fabcf8-a821-4934-9a17-0c23dc2106b4
1405,284,1967,T,1M,174.0,10.0,T1M_1967_284,,http://opencontext.org/subjects/00fabcf8-a821-4934-9a17-0c23dc2106b4
1406,285,1967,T,1N,175.0,25.0,T1N_1967_285,,http://opencontext.org/subjects/1107e1d5-dfad-4d63-3dd2-1096ae61587d
1407,285,1967,T,1N,180.0,24.0,T1N_1967_285,,http://opencontext.org/subjects/1107e1d5-dfad-4d63-3dd2-1096ae61587d
1408,285,1967,T,1N,176.0,24.0,T1N_1967_285,,http://opencontext.org/subjects/1107e1d5-dfad-4d63-3dd2-1096ae61587d
1409,285,1967,T,1N,178.0,21.0,T1N_1967_285,,http://opencontext.org/subjects/1107e1d5-dfad-4d63-3dd2-1096ae61587d
1410,286,1967,T,1P,161.51,19.1,T1P_1967_286,,http://opencontext.org/subjects/b19c4f26-ed8c-46bf-0a9a-2565484c9ed6
1411,286,1967,T,1P,168.54,13.1,T1P_1967_286,,http://opencontext.org/subjects/b19c4f26-ed8c-46bf-0a9a-2565484c9ed6
1412,286,1967,T,1P,167.89,11.4,T1P_1967_286,,http://opencontext.org/subjects/b19c4f26-ed8c-46bf-0a9a-2565484c9ed6
1413,286,1967,T,1P,156.89,14.1,T1P_1967_286,,http://opencontext.org/subjects/b19c4f26-ed8c-46bf-0a9a-2565484c9ed6
1414,287,1967,T,1Q,154.97,24.5,T1Q_1967_287,,http://opencontext.org/subjects/8c7f1700-d3b1-408f-0bb7-d10b775f2b2e
1415,287,1967,T,1Q,161.51,19.1,T1Q_1967_287,,http://opencontext.org/subjects/8c7f1700-d3b1-408f-0bb7-d10b775f2b2e
1416,287,1967,T,1Q,156.89,14.1,T1Q_1967_287,,http://opencontext.org/subjects/8c7f1700-d3b1-408f-0bb7-d10b775f2b2e
1417,287,1967,T,1Q,153.16,16.5,T1Q_1967_287,,http://opencontext.org/subjects/8c7f1700-d3b1-408f-0bb7-d10b775f2b2e
1418,288,1967,T,1R,182.5,25.0,T1R_1967_288,,http://opencontext.org/subjects/e84623b7-e3d6-4bc1-c5f7-4ad36e4d6e81
1419,288,1967,T,1R,187.5,23.4,T1R_1967_288,,http://opencontext.org/subjects/e84623b7-e3d6-4bc1-c5f7-4ad36e4d6e81
1420,288,1967,T,1R,185.72,18.0,T1R_1967_288,,http://opencontext.org/subjects/e84623b7-e3d6-4bc1-c5f7-4ad36e4d6e81
1421,288,1967,T,1R,180.97,19.5,T1R_1967_288,,http://opencontext.org/subjects/e84623b7-e3d6-4bc1-c5f7-4ad36e4d6e81
1422,289,1967,T,1S,153.27,26.6,T1S_1967_289,,http://opencontext.org/subjects/f8d0afb5-cc02-4756-e6a9-474692be78c3
1423,289,1967,T,1S,154.97,24.5,T1S_1967_289,,http://opencontext.org/subjects/f8d0afb5-cc02-4756-e6a9-474692be78c3
1424,289,1967,T,1S,153.16,16.5,T1S_1967_289,,http://opencontext.org/subjects/f8d0afb5-cc02-4756-e6a9-474692be78c3
1425,289,1967,T,1S,148.8,17.6,T1S_1967_289,,http://opencontext.org/subjects/f8d0afb5-cc02-4756-e6a9-474692be78c3
1426,290,1967,T,1T,190.15,23.5,T1T_1967_290,,http://opencontext.org/subjects/f2e38a8d-1156-43cc-8efc-875820d95fd4
1427,290,1967,T,1T,192.26,21.9,T1T_1967_290,,http://opencontext.org/subjects/f2e38a8d-1156-43cc-8efc-875820d95fd4
1428,290,1967,T,1T,190.55,16.4,T1T_1967_290,,http://opencontext.org/subjects/f2e38a8d-1156-43cc-8efc-875820d95fd4
1429,290,1967,T,1T,186.08,18.0,T1T_1967_290,,http://opencontext.org/subjects/f2e38a8d-1156-43cc-8efc-875820d95fd4
1430,291,1967,T,1U,147.61,28.6,T1U_1967_291,,http://opencontext.org/subjects/4d825459-8568-47a5-9a85-8510957aabb8
1431,291,1967,T,1U,153.27,26.6,T1U_1967_291,,http://opencontext.org/subjects/4d825459-8568-47a5-9a85-8510957aabb8
1432,291,1967,T,1U,148.8,17.6,T1U_1967_291,,http://opencontext.org/subjects/4d825459-8568-47a5-9a85-8510957aabb8
1433,291,1967,T,1U,146.12,18.6,T1U_1967_291,,http://opencontext.org/subjects/4d825459-8568-47a5-9a85-8510957aabb8
1434,292,1967,T,1V,192.26,21.9,T1V_1967_292,,http://opencontext.org/subjects/9020295d-29de-4709-1657-f077c4c2057e
1435,292,1967,T,1V,196.83,20.6,T1V_1967_292,,http://opencontext.org/subjects/9020295d-29de-4709-1657-f077c4c2057e
1436,292,1967,T,1V,195.12,15.0,T1V_1967_292,,http://opencontext.org/subjects/9020295d-29de-4709-1657-f077c4c2057e
1437,292,1967,T,1V,190.55,16.4,T1V_1967_292,,http://opencontext.org/subjects/9020295d-29de-4709-1657-f077c4c2057e
1438,293,1967,T,1W,184.12,21.0,T1W_1967_293,,http://opencontext.org/subjects/0d9788f5-d6fb-425c-d87e-252d6a1d2f55
1439,293,1967,T,1W,181.41,19.85,T1W_1967_293,,http://opencontext.org/subjects/0d9788f5-d6fb-425c-d87e-252d6a1d2f55
1440,293,1967,T,1W,187.01,8.5,T1W_1967_293,,http://opencontext.org/subjects/0d9788f5-d6fb-425c-d87e-252d6a1d2f55
1441,293,1967,T,1W,187.47,9.9,T1W_1967_293,,http://opencontext.org/subjects/0d9788f5-d6fb-425c-d87e-252d6a1d2f55
1442,294,1967,T,1X,181.41,19.85,T1X_1967_294,,http://opencontext.org/subjects/8fec1f08-b91f-4f02-3065-42c80dfa828c
1443,294,1967,T,1X,195.12,15.0,T1X_1967_294,,http://opencontext.org/subjects/8fec1f08-b91f-4f02-3065-42c80dfa828c
1444,294,1967,T,1X,194.31,12.5,T1X_1967_294,,http://opencontext.org/subjects/8fec1f08-b91f-4f02-3065-42c80dfa828c
1445,294,1967,T,1X,181.87,17.4,T1X_1967_294,,http://opencontext.org/subjects/8fec1f08-b91f-4f02-3065-42c80dfa828c
1446,295,1967,T,1Y,178.14,17.3,T1Y_1967_295,,http://opencontext.org/subjects/59109adc-4ddb-4223-0ba1-e0c5593a20f7
1447,295,1967,T,1Y,182.55,16.1,T1Y_1967_295,,http://opencontext.org/subjects/59109adc-4ddb-4223-0ba1-e0c5593a20f7
1448,295,1967,T,1Y,180.0,7.4,T1Y_1967_295,,http://opencontext.org/subjects/59109adc-4ddb-4223-0ba1-e0c5593a20f7
1449,295,1967,T,1Y,175.99,8.5,T1Y_1967_295,,http://opencontext.org/subjects/59109adc-4ddb-4223-0ba1-e0c5593a20f7
1450,296,1967,T,1Z,192.27,13.8,T1Z_1967_296,,http://opencontext.org/subjects/fd2fa15c-22ac-4585-360f-8ff50c98791f
1451,296,1967,T,1Z,195.31,12.5,T1Z_1967_296,,http://opencontext.org/subjects/fd2fa15c-22ac-4585-360f-8ff50c98791f
1452,296,1967,T,1Z,190.99,4.0,T1Z_1967_296,,http://opencontext.org/subjects/fd2fa15c-22ac-4585-360f-8ff50c98791f
1453,296,1967,T,1Z,187.22,5.2,T1Z_1967_296,,http://opencontext.org/subjects/fd2fa15c-22ac-4585-360f-8ff50c98791f
1454,297,1967,T,1AA,182.55,16.1,T1AA_1967_297,,http://opencontext.org/subjects/865868e6-b3f9-43d4-1eaf-b2fa1008c3a7
1455,297,1967,T,1AA,187.09,14.9,T1AA_1967_297,,http://opencontext.org/subjects/865868e6-b3f9-43d4-1eaf-b2fa1008c3a7
1456,297,1967,T,1AA,183.88,6.3,T1AA_1967_297,,http://opencontext.org/subjects/865868e6-b3f9-43d4-1eaf-b2fa1008c3a7
1457,297,1967,T,1AA,180.0,7.4,T1AA_1967_297,,http://opencontext.org/subjects/865868e6-b3f9-43d4-1eaf-b2fa1008c3a7
1458,298,1967,T,1AB,197.11,20.5,T1AB_1967_298,,http://opencontext.org/subjects/fe6761c0-9514-48e9-ceab-d8d7cd0a44f8
1459,298,1967,T,1AB,202.72,18.5,T1AB_1967_298,,http://opencontext.org/subjects/fe6761c0-9514-48e9-ceab-d8d7cd0a44f8
1460,298,1967,T,1AB,197.18,2.0,T1AB_1967_298,,http://opencontext.org/subjects/fe6761c0-9514-48e9-ceab-d8d7cd0a44f8
1461,298,1967,T,1AB,191.1,4.0,T1AB_1967_298,,http://opencontext.org/subjects/fe6761c0-9514-48e9-ceab-d8d7cd0a44f8
1462,299,1967,T,1AC,187.09,14.9,T1AC_1967_299,,http://opencontext.org/subjects/4595251b-b67a-4132-443b-0000e2044c85
1463,299,1967,T,1AC,190.27,13.8,T1AC_1967_299,,http://opencontext.org/subjects/4595251b-b67a-4132-443b-0000e2044c85
1464,299,1967,T,1AC,187.22,5.5,T1AC_1967_299,,http://opencontext.org/subjects/4595251b-b67a-4132-443b-0000e2044c85
1465,299,1967,T,1AC,182.16,5.3,T1AC_1967_299,,http://opencontext.org/subjects/4595251b-b67a-4132-443b-0000e2044c85
1466,300,1967,T,1AD,146.12,18.6,T1AD_1967_300,,http://opencontext.org/subjects/ff55f04e-e14e-4230-7155-6dbcdaafab19
1467,300,1967,T,1AD,156.4,15.1,T1AD_1967_300,,http://opencontext.org/subjects/ff55f04e-e14e-4230-7155-6dbcdaafab19
1468,300,1967,T,1AD,155.1,12.5,T1AD_1967_300,,http://opencontext.org/subjects/ff55f04e-e14e-4230-7155-6dbcdaafab19
1469,300,1967,T,1AD,144.89,15.9,T1AD_1967_300,,http://opencontext.org/subjects/ff55f04e-e14e-4230-7155-6dbcdaafab19
1470,301,1967,T,1AE,202.72,18.5,T1AE_1967_301,,http://opencontext.org/subjects/21ee7a84-703b-49da-60fb-d7fafa83fd6e
1471,301,1967,T,1AE,206.39,17.2,T1AE_1967_301,,http://opencontext.org/subjects/21ee7a84-703b-49da-60fb-d7fafa83fd6e
1472,301,1967,T,1AE,200.88,0.8,T1AE_1967_301,,http://opencontext.org/subjects/21ee7a84-703b-49da-60fb-d7fafa83fd6e
1473,301,1967,T,1AE,197.18,2.0,T1AE_1967_301,,http://opencontext.org/subjects/21ee7a84-703b-49da-60fb-d7fafa83fd6e
1474,302,1967,T,1AF,156.4,15.1,T1AF_1967_302,,http://opencontext.org/subjects/1f380c32-eda5-4f74-59cf-05bc44055468
1475,302,1967,T,1AF,173.3,9.6,T1AF_1967_302,,http://opencontext.org/subjects/1f380c32-eda5-4f74-59cf-05bc44055468
1476,302,1967,T,1AF,172.49,6.8,T1AF_1967_302,,http://opencontext.org/subjects/1f380c32-eda5-4f74-59cf-05bc44055468
1477,302,1967,T,1AF,155.1,12.5,T1AF_1967_302,,http://opencontext.org/subjects/1f380c32-eda5-4f74-59cf-05bc44055468
1478,303,1967,T,1AG,190.53,4.1,T1AG_1967_303,,http://opencontext.org/subjects/a03e5ea3-cc6f-4bae-3fa0-d7e8931adcf5
1479,303,1967,T,1AG,200.88,0.8,T1AG_1967_303,,http://opencontext.org/subjects/a03e5ea3-cc6f-4bae-3fa0-d7e8931adcf5
1480,303,1967,T,1AG,200.0,-2.0,T1AG_1967_303,,http://opencontext.org/subjects/a03e5ea3-cc6f-4bae-3fa0-d7e8931adcf5
1481,303,1967,T,1AG,189.52,1.2,T1AG_1967_303,,http://opencontext.org/subjects/a03e5ea3-cc6f-4bae-3fa0-d7e8931adcf5
1482,304,1967,T,1AH,173.3,9.6,T1AH_1967_304,,http://opencontext.org/subjects/1e07d087-de44-4b52-0c69-21481b1e6816
1483,304,1967,T,1AH,190.49,4.1,T1AH_1967_304,,http://opencontext.org/subjects/1e07d087-de44-4b52-0c69-21481b1e6816
1484,304,1967,T,1AH,189.48,1.2,T1AH_1967_304,,http://opencontext.org/subjects/1e07d087-de44-4b52-0c69-21481b1e6816
1485,304,1967,T,1AH,172.49,6.8,T1AH_1967_304,,http://opencontext.org/subjects/1e07d087-de44-4b52-0c69-21481b1e6816
1486,305,1967,T,1AJ,193.5,0.0,T1AJ_1967_305,,http://opencontext.org/subjects/f17d401c-a890-49b3-972f-c516da9dfc8d
1487,305,1967,T,1AJ,200.0,-2.0,T1AJ_1967_305,,http://opencontext.org/subjects/f17d401c-a890-49b3-972f-c516da9dfc8d
1488,305,1967,T,1AJ,198.17,6.2,T1AJ_1967_305,,http://opencontext.org/subjects/f17d401c-a890-49b3-972f-c516da9dfc8d
1489,305,1967,T,1AJ,192.05,4.0,T1AJ_1967_305,,http://opencontext.org/subjects/f17d401c-a890-49b3-972f-c516da9dfc8d
1490,306,1968,T,1AK,196.0,21.8,T1AK_1968_306,,
1491,306,1968,T,1AK,209.43,20.9,T1AK_1968_306,,
1492,306,1968,T,1AK,206.39,17.2,T1AK_1968_306,,
1493,306,1968,T,1AK,204.5,17.8,T1AK_1968_306,,
1494,307,1967,T,5A,146.06,15.3,T5A_1967_307,,http://opencontext.org/subjects/6f340337-95b3-48e1-d09b-d5d7ff9700e0
1495,307,1967,T,5A,148.31,14.2,T5A_1967_307,,http://opencontext.org/subjects/6f340337-95b3-48e1-d09b-d5d7ff9700e0
1496,307,1967,T,5A,147.08,6.8,T5A_1967_307,,http://opencontext.org/subjects/6f340337-95b3-48e1-d09b-d5d7ff9700e0
1497,307,1967,T,5A,143.66,7.6,T5A_1967_307,,http://opencontext.org/subjects/6f340337-95b3-48e1-d09b-d5d7ff9700e0
1498,308,1967,T,5B,148.31,14.2,T5B_1967_308,,http://opencontext.org/subjects/24878b9f-e641-49a6-e7be-f536303a96bd
1499,308,1967,T,5B,155.1,12.5,T5B_1967_308,,http://opencontext.org/subjects/24878b9f-e641-49a6-e7be-f536303a96bd
1500,308,1967,T,5B,154.08,9.35,T5B_1967_308,,http://opencontext.org/subjects/24878b9f-e641-49a6-e7be-f536303a96bd
1501,308,1967,T,5B,148.15,11.3,T5B_1967_308,,http://opencontext.org/subjects/24878b9f-e641-49a6-e7be-f536303a96bd
1502,309,1967,T,5C,143.66,7.6,T5C_1967_309,,http://opencontext.org/subjects/bac52ed6-040a-4e6b-95cf-3fe40592a951
1503,309,1967,T,5C,147.08,6.8,T5C_1967_309,,http://opencontext.org/subjects/bac52ed6-040a-4e6b-95cf-3fe40592a951
1504,309,1967,T,5C,143.24,-3.0,T5C_1967_309,,http://opencontext.org/subjects/bac52ed6-040a-4e6b-95cf-3fe40592a951
1505,309,1967,T,5C,141.15,-2.1,T5C_1967_309,,http://opencontext.org/subjects/bac52ed6-040a-4e6b-95cf-3fe40592a951
1506,310,1967,T,5D,148.15,11.3,T5D_1967_310,,http://opencontext.org/subjects/e72d3e97-c3fd-4c21-8b4d-6f153221e59f
1507,310,1967,T,5D,150.0,10.55,T5D_1967_310,,http://opencontext.org/subjects/e72d3e97-c3fd-4c21-8b4d-6f153221e59f
1508,310,1967,T,5D,145.36,-3.8,T5D_1967_310,,http://opencontext.org/subjects/e72d3e97-c3fd-4c21-8b4d-6f153221e59f
1509,310,1967,T,5D,143.24,-3.0,T5D_1967_310,,http://opencontext.org/subjects/e72d3e97-c3fd-4c21-8b4d-6f153221e59f
1510,311,1968,T,6A,139.0,-44.7,T6A_1968_311,,http://opencontext.org/subjects/9879a755-c08a-498b-3da2-283e5d8a4346
1511,311,1968,T,6A,140.7,-45.7,T6A_1968_311,,http://opencontext.org/subjects/9879a755-c08a-498b-3da2-283e5d8a4346
1512,311,1968,T,6A,132.5,-58.3,T6A_1968_311,,http://opencontext.org/subjects/9879a755-c08a-498b-3da2-283e5d8a4346
1513,311,1968,T,6A,130.8,-57.2,T6A_1968_311,,http://opencontext.org/subjects/9879a755-c08a-498b-3da2-283e5d8a4346
1514,312,1968,T,6B,149.3,-28.7,T6B_1968_312,,http://opencontext.org/subjects/fdd41cef-bce8-4ef1-53aa-a702f71d081e
1515,312,1968,T,6B,151.0,-29.8,T6B_1968_312,,http://opencontext.org/subjects/fdd41cef-bce8-4ef1-53aa-a702f71d081e
1516,312,1968,T,6B,140.7,-45.7,T6B_1968_312,,http://opencontext.org/subjects/fdd41cef-bce8-4ef1-53aa-a702f71d081e
1517,312,1968,T,6B,139.0,-44.7,T6B_1968_312,,http://opencontext.org/subjects/fdd41cef-bce8-4ef1-53aa-a702f71d081e
1518,313,1968,T,6C,139.2,-23.3,T6C_1968_313,,http://opencontext.org/subjects/8b1452f5-abf0-4f10-9196-9964b1e10c8f
1519,313,1968,T,6C,151.6,-26.2,T6C_1968_313,,http://opencontext.org/subjects/8b1452f5-abf0-4f10-9196-9964b1e10c8f
1520,313,1968,T,6C,145.8,-37.1,T6C_1968_313,,http://opencontext.org/subjects/8b1452f5-abf0-4f10-9196-9964b1e10c8f
1521,313,1968,T,6C,133.8,-33.8,T6C_1968_313,,http://opencontext.org/subjects/8b1452f5-abf0-4f10-9196-9964b1e10c8f
1522,314,1966,T,2,145.9,-21.1,T2_1966_314,,http://opencontext.org/subjects/13781dfa-0d2c-41fc-8d12-ef779f960074
1523,314,1966,T,2,152.1,-22.5,T2_1966_314,,http://opencontext.org/subjects/13781dfa-0d2c-41fc-8d12-ef779f960074
1524,314,1966,T,2,153.1,-23.9,T2_1966_314,,http://opencontext.org/subjects/13781dfa-0d2c-41fc-8d12-ef779f960074
1525,314,1966,T,2,145.2,-22.6,T2_1966_314,,http://opencontext.org/subjects/13781dfa-0d2c-41fc-8d12-ef779f960074
1526,315,1969,CA,28,133.2621509,25.302376,CA28_1969_315,,http://opencontext.org/subjects/a63e424c-a2af-469b-a85d-ac1cc690b2a9
1527,315,1969,CA,28,133.4,29.3,CA28_1969_315,,http://opencontext.org/subjects/a63e424c-a2af-469b-a85d-ac1cc690b2a9
1528,315,1969,CA,28,123.40594,29.64462276,CA28_1969_315,,http://opencontext.org/subjects/a63e424c-a2af-469b-a85d-ac1cc690b2a9
1529,315,1969,CA,28,123.3025532,26.64640476,CA28_1969_315,,http://opencontext.org/subjects/a63e424c-a2af-469b-a85d-ac1cc690b2a9
1530,315,1969,CA,28,130.2983952,26.40516883,CA28_1969_315,,http://opencontext.org/subjects/a63e424c-a2af-469b-a85d-ac1cc690b2a9
1531,315,1969,CA,28,130.2639329,25.40576283,CA28_1969_315,,http://opencontext.org/subjects/a63e424c-a2af-469b-a85d-ac1cc690b2a9
1532,316,1970,CA,28,142.6,31.5,CA28_1970_316,,http://opencontext.org/subjects/ba4dd0ac-d9fc-43ae-b343-7a100244fce0
1533,316,1970,CA,28,133.9296206,33.91340457,CA28_1970_316,,http://opencontext.org/subjects/ba4dd0ac-d9fc-43ae-b343-7a100244fce0
1534,316,1970,CA,28,134.7837474,29.5235905,CA28_1970_316,,http://opencontext.org/subjects/ba4dd0ac-d9fc-43ae-b343-7a100244fce0
1535,316,1970,CA,28,132.8569964,30.05990262,CA28_1970_316,,http://opencontext.org/subjects/ba4dd0ac-d9fc-43ae-b343-7a100244fce0
1536,316,1970,CA,28,131.5162161,25.2430252,CA28_1970_316,,http://opencontext.org/subjects/ba4dd0ac-d9fc-43ae-b343-7a100244fce0
1537,316,1970,CA,28,132.4795916,24.97486913,CA28_1970_316,,http://opencontext.org/subjects/ba4dd0ac-d9fc-43ae-b343-7a100244fce0
1538,316,1970,CA,28,131.6751234,22.08474268,CA28_1970_316,,http://opencontext.org/subjects/ba4dd0ac-d9fc-43ae-b343-7a100244fce0
1539,316,1970,CA,28,139.3821272,19.93949417,CA28_1970_316,,http://opencontext.org/subjects/ba4dd0ac-d9fc-43ae-b343-7a100244fce0
1540,317,1971,CA,28a,142.6,31.5,CA28a_1971_317,,
1541,317,1971,CA,28a,140.1865954,22.82962063,CA28a_1971_317,,
1542,317,1971,CA,28a,131.5162161,25.2430252,CA28a_1971_317,,
1543,317,1971,CA,28a,133.9296206,33.91340457,CA28a_1971_317,,
1544,318,1970,CA,28b,132.2114355,24.01149365,CA28b_1970_318,,
1545,318,1970,CA,28b,130.8706552,19.19461622,CA28b_1970_318,,
1546,318,1970,CA,28b,138.5776591,17.04936772,CA28b_1970_318,,
1547,318,1970,CA,28b,139.9184394,21.86624515,CA28b_1970_318,,
1548,319,1971,CA,28c,137.2368787,12.23249029,CA28c_1971_319,,
1549,319,1971,CA,28c,136.4324106,9.34236384,CA28c_1971_319,,
1550,319,1971,CA,28c,128.7254067,11.48761234,CA28c_1971_319,,
1551,319,1971,CA,28c,130.6024991,18.23124074,CA28c_1971_319,,
1552,319,1971,CA,28c,135.4193765,16.89046042,CA28c_1971_319,,
1553,319,1971,CA,28c,134.3467523,13.03695848,CA28c_1971_319,,
1554,320,1968,T,1AM,204.8506717,26.18431362,T1AM_1968_320,,http://opencontext.org/subjects/d1385646-a2b3-4a24-35a8-e7fe4d2b9e8e
1555,320,1968,T,1AM,208.632946,24.88262183,T1AM_1968_320,,http://opencontext.org/subjects/d1385646-a2b3-4a24-35a8-e7fe4d2b9e8e
1556,320,1968,T,1AM,207.3312542,21.10034759,T1AM_1968_320,,http://opencontext.org/subjects/d1385646-a2b3-4a24-35a8-e7fe4d2b9e8e
1557,320,1968,T,1AM,203.5489799,22.40203937,T1AM_1968_320,,http://opencontext.org/subjects/d1385646-a2b3-4a24-35a8-e7fe4d2b9e8e
1558,321,1969,T,1AN,198.2316918,28.46227425,T1AN_1969_321,,
1559,321,1969,T,1AN,204.8506717,26.18431362,T1AN_1969_321,,
1560,321,1969,T,1AN,203.5489799,22.40203937,T1AN_1969_321,,
1561,321,1969,T,1AN,196.93,24.68,T1AN_1969_321,,
1562,322,1970,T,5E,159.9,10.9,T5E_1970_322,,
1563,322,1970,T,5E,155.1565835,12.48113883,T5E_1970_322,,
1564,322,1970,T,5E,154.2079002,9.63508894,T5E_1970_322,,
1565,322,1970,T,5E,150.413167,10.9,T5E_1970_322,,
1566,322,1970,T,5E,145.6697505,-3.33024947,T5E_1970_322,,
1567,322,1970,T,5E,154.2079002,-6.17629937,T5E_1970_322,,
1568,323,1982,T,26,199.5545,-61.6559,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1569,323,1982,T,26,196.0873,-72.0951,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1570,323,1982,T,26,186.597,-68.943,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1571,323,1982,T,26,185.021,-73.6881,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1572,323,1982,T,26,172.3685,-70.5395,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1573,323,1982,T,26,174.2597,-64.8453,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1574,323,1982,T,26,177.1068,-65.791,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1575,323,1982,T,26,178.998,-60.0968,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1576,323,1982,T,26,190.3863,-63.8793,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1577,323,1982,T,26,191.0167,-61.9813,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1578,323,1982,T,26,193.8638,-62.9269,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1579,323,1982,T,26,194.8094,-60.0798,T26_1982_323,,http://opencontext.org/subjects/ddf93ae8-2cb7-4fc8-0d49-a204d6d19451
1580,324,1981,T,26,200.174,-50.271,T26_1981_324,,http://opencontext.org/subjects/c4e13506-ccfb-4538-8307-412eab609cab
1581,324,1981,T,26,202.0728,-50.9014,T26_1981_324,,http://opencontext.org/subjects/c4e13506-ccfb-4538-8307-412eab609cab
1582,324,1981,T,26,200.496,-55.6465,T26_1981_324,,http://opencontext.org/subjects/c4e13506-ccfb-4538-8307-412eab609cab
1583,324,1981,T,26,198.5987,-55.0161,T26_1981_324,,http://opencontext.org/subjects/c4e13506-ccfb-4538-8307-412eab609cab
1584,325,1984,T,26,171.1043,-71.1733,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1585,325,1984,T,26,173.6259,-63.5811,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1586,325,1984,T,26,175.524,-64.2115,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1587,325,1984,T,26,177.4152,-58.5174,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1588,325,1984,T,26,180.2623,-59.463,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1589,325,1984,T,26,179.6319,-61.361,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1590,325,1984,T,26,191.0201,-65.1435,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1591,325,1984,T,26,191.9658,-62.2965,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1592,325,1984,T,26,194.812,-63.2421,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1593,325,1984,T,26,195.4432,-61.344,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1594,325,1984,T,26,204.933,-64.49,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1595,325,1984,T,26,205.24,-63.547,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1596,325,1984,T,26,207.146,-64.177,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1597,325,1984,T,26,206.201,-67.024,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1598,325,1984,T,26,203.35,-66.079,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
1599,325,1984,T,26,203.038,-67.028,T26_1984_325,,http://opencontext.org/subjects/ac23fdfa-a661-4eaf-5b68-64409f2dee3c
