"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Early BCE/CE","Late BCE/CE","Item Category","icon","Thumbnail","Published Date","Updated Date"
"1981, ID:109","http://opencontext.org/subjects/c4e13506-ccfb-4538-8307-412eab609cab","https://n2t.net/ark:/28722/k2p847x3j","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 26","https://opencontext.org/subjects/85992e07-7da1-4af7-f0b8-2209cbe4f57f","43.15272105003251","11.402017088630252","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:05Z"
"1979, ID:92","http://opencontext.org/subjects/3ecf9e3d-995b-4156-6ab7-87a8ba5bca99","https://n2t.net/ark:/28722/k2kd1vm57","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 23","https://opencontext.org/subjects/7d95d727-e50a-412a-0129-5d4f57812599","43.152723810013576","11.402177986005455","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:02Z"
"1977, ID:69","http://opencontext.org/subjects/7f063c00-f507-4eb3-a384-b487190459e4","https://n2t.net/ark:/28722/k2m042z5h","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 17","https://opencontext.org/subjects/87ec8abc-82e3-43b0-e451-9c388bf98524","43.15357218814956","11.401568062883388","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:59Z"
"CA85 2017","http://opencontext.org/subjects/8605e112-6af4-4b29-a50e-4ce4bb45801b","https://n2t.net/ark:/28722/k28g8xd10","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A85","https://opencontext.org/subjects/fe8ec489-d895-469c-ad03-9ccf35b795d8","43.15301963956764","11.400131996246657","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2017-10-04T02:38:19Z","2025-04-05T15:49:58Z"
"1978, ID:82","http://opencontext.org/subjects/ef7c1c1f-7cda-4d22-06d8-e0b6b1c6d9d8","https://n2t.net/ark:/28722/k2wm17v68","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 21","https://opencontext.org/subjects/d1d5cd18-52e4-4df6-3996-57c51161bcb2","43.15280791451258","11.401458478138457","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:00Z"
"CA90 2022","http://opencontext.org/subjects/185f00fb-99ed-42cc-a554-b2250dac1951","","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A90","https://opencontext.org/subjects/d7443a91-93c5-41be-80f8-b7d4ce2cfa87","43.153556055504","11.40012431958","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-07-06T00:00:00Z","2025-04-05T15:49:59Z"
"1980, ID:269","http://opencontext.org/subjects/5c8ba00a-fd53-4d68-8ba8-8a4a17f4cbd6","https://n2t.net/ark:/28722/k2z03394n","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Agger","Agger 11 Extension","https://opencontext.org/subjects/c5fc0996-5cda-4aaf-5def-3c6c1582705e","43.15282763703619","11.401111876024045","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:04Z"
"2003, ID:495","http://opencontext.org/subjects/73891705-fb89-41bb-2136-0ecaa7eec787","https://n2t.net/ark:/28722/k2s75bm3q","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 26","https://opencontext.org/subjects/85992e07-7da1-4af7-f0b8-2209cbe4f57f","43.15265000000001","11.401850000000001","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-07-02T11:18:43Z"
"T115 2025","http://opencontext.org/subjects/a82eddb0-d915-40b8-8f86-b2f9454a7072","","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 115","https://opencontext.org/subjects/1b6529da-e344-4dd2-b63e-8d1ee5497dca","43.152609876758","11.402819672617","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-07-06T00:00:00Z","2025-09-29T21:47:04Z"
"1968, ID:162","http://opencontext.org/subjects/e25f27c3-cdfc-4d39-9b9a-a749a8a80f64","https://n2t.net/ark:/28722/k26h4hr7m","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 2I","https://opencontext.org/subjects/70c79482-d139-48d9-679f-bc81251b4908","43.15322189437428","11.400833879204288","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:36Z"
"1977, ID:293","http://opencontext.org/subjects/368588e0-9a4f-4e00-2cf8-c4da561557bf","https://n2t.net/ark:/28722/k2pr7rv5s","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 12","https://opencontext.org/subjects/07a9f589-86a0-4297-95d1-e6565c93ba14","43.1531275491507","11.401234737753926","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:59Z"
"1968, ID:161","http://opencontext.org/subjects/0bd521e1-a442-48dc-c45f-4ca748597550","https://n2t.net/ark:/28722/k2z033954","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 2H","https://opencontext.org/subjects/84ef9555-a65f-40f7-5e7f-f14b2c46194c","43.15323094549868","11.400779954928623","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:35Z"
"1968, ID:48","http://opencontext.org/subjects/f1c8ede7-b1ab-41fe-998f-820c5f85074c","https://n2t.net/ark:/28722/k25m66816","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 5E","https://opencontext.org/subjects/111e6686-2053-4055-3ce1-560232da7573","43.15327878968225","11.401492718400648","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:35Z"
"1976, ID:272","http://opencontext.org/subjects/de5efa76-4851-4afc-df09-467d249ab1b9","https://n2t.net/ark:/28722/k25m66784","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 2","https://opencontext.org/subjects/2ec1808c-2404-42de-bf5b-1a53e8ed8f7b","43.15335951972235","11.402088752286172","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:58Z"
"1980, ID:408","http://opencontext.org/subjects/32b61533-be8c-481d-cfd9-31c7aa2db5b0","https://n2t.net/ark:/28722/k2df6q431","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 22","https://opencontext.org/subjects/52f9a1d5-8943-494b-31e9-08ee850defc3","43.152769201226036","11.40107397161433","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:04Z"
"1968, ID:160","http://opencontext.org/subjects/a5e7af56-bb36-4490-2eeb-9f9ea2ae1368","https://n2t.net/ark:/28722/k2pg1np77","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 2G","https://opencontext.org/subjects/f73b5a03-f6c1-4678-a78c-a9610b182459","43.15324099805589","11.400720037516148","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:35Z"
"1969, ID:57","http://opencontext.org/subjects/68f088f1-a2c1-4072-a9ab-ee6001f30cf8","https://n2t.net/ark:/28722/k2rn3485s","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 9","https://opencontext.org/subjects/2810a063-516f-4418-0d33-551d985b438c","43.15323845772348","11.402176939197908","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:42Z"
"1990, ID:197","http://opencontext.org/subjects/373b16b4-8e0f-4008-8d24-43685aa72064","https://n2t.net/ark:/28722/k27p8zf5j","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 33","https://opencontext.org/subjects/905a30a8-a71d-44df-3181-437816b64864","43.15369257113941","11.39919379801322","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:12Z"
"1972, ID:275","http://opencontext.org/subjects/8ac933df-d0c3-479a-9d7f-1bd5854ac9c6","https://n2t.net/ark:/28722/k22v2hb47","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 5","https://opencontext.org/subjects/c7642f73-7027-4294-575e-b647e1f4486d","43.153443448424234","11.401511812292544","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:55Z"
"1970, ID:67","http://opencontext.org/subjects/85401603-a817-48c1-e331-9c63ba143cc9","https://n2t.net/ark:/28722/k2g73c53r","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 17","https://opencontext.org/subjects/87ec8abc-82e3-43b0-e451-9c388bf98524","43.153561471011315","11.401623183966631","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:48Z"
"1969, ID:152","http://opencontext.org/subjects/04d907b0-a850-4129-03fb-cbaba554171f","https://n2t.net/ark:/28722/k27944v84","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 1","https://opencontext.org/subjects/21fb0f16-5ea7-49a6-6407-9c109f19d590","43.15319224988624","11.401047094209579","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:42Z"
"2000, ID:437","http://opencontext.org/subjects/039766cc-521f-46b6-2b98-40210f7da8f1","https://n2t.net/ark:/28722/k2xk88r5g","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 22 West Extension","https://opencontext.org/subjects/7657e3b1-bd3b-4ca1-dde9-283320549b59","43.15276138610931","11.401591667718707","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:25Z"
"2000, ID:425","http://opencontext.org/subjects/b0f889b2-6d71-4022-f311-caa9919a9ecc","https://n2t.net/ark:/28722/k2542p932","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 21","https://opencontext.org/subjects/d1d5cd18-52e4-4df6-3996-57c51161bcb2","43.152754693347504","11.401547843103346","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:24Z"
"1969, ID:192","http://opencontext.org/subjects/a63e424c-a2af-469b-a85d-ac1cc690b2a9","https://n2t.net/ark:/28722/k2z896g45","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 28","https://opencontext.org/subjects/e6c393f9-9543-431e-7af9-3625e7c58884","43.153486625848565","11.401214366780286","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:44Z"
"1970, ID:281","http://opencontext.org/subjects/b9276437-4e36-4e08-2d09-7faa0ae7b7d2","https://n2t.net/ark:/28722/k2028td90","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 6","https://opencontext.org/subjects/44628caa-a72c-46be-3db0-d4d44d5266dd","43.15346357912232","11.401437965028919","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:49Z"
"1972, ID:284","http://opencontext.org/subjects/53eb84d5-7033-4c0a-3473-1703ac111198","https://n2t.net/ark:/28722/k2ms3q296","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 7","https://opencontext.org/subjects/91161fdb-70d6-4c74-7090-5171edcc899f","43.15338824770383","11.401391563984806","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:55Z"
"1970, ID:288","http://opencontext.org/subjects/8a817258-0759-47e8-0b1e-ffac21ad9d3e","https://n2t.net/ark:/28722/k2sj1fs1t","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 9","https://opencontext.org/subjects/c253c0ea-35af-4cb0-2706-5029b26a50a7","43.153270474004145","11.401326993144824","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:49Z"
"1971, ID:295","http://opencontext.org/subjects/9f5d7919-2266-4617-40b9-45cafa9b178e","https://n2t.net/ark:/28722/k2bg2nb6j","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 13","https://opencontext.org/subjects/69c35ef4-a28a-44ed-9207-781f6e590bfc","43.153048641232466","11.401204217245791","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:53Z"
"1968, ID:164","http://opencontext.org/subjects/8ef7aa6f-6ce3-4b45-b488-302e52bb9615","https://n2t.net/ark:/28722/k2qf8pk7x","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 2K","https://opencontext.org/subjects/4229e876-c8f2-4b77-009e-c3e060979115","43.15329775883126","11.400794632994867","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:36Z"
"1969, ID:259","http://opencontext.org/subjects/8fd93d1c-264c-40b6-9a72-1f3eab44c8b6","https://n2t.net/ark:/28722/k2zs2qd9d","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Agger","Agger 3","https://opencontext.org/subjects/cc26ee76-1a1f-4fc6-7177-c057d53e85ea","43.153265670265206","11.401305122984146","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:46Z"
"1978, ID:85","http://opencontext.org/subjects/5c7c5703-c751-4458-9611-3994a62ac974","https://n2t.net/ark:/28722/k2qz26j63","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 22","https://opencontext.org/subjects/6cc50267-cd40-45e1-5bce-905f09a8ce49","43.15277576201372","11.401708689182435","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:00Z"
"1966, ID:41","http://opencontext.org/subjects/13781dfa-0d2c-41fc-8d12-ef779f960074","https://n2t.net/ark:/28722/k2rf5qh07","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 2","https://opencontext.org/subjects/ce6776d3-567b-4ce8-90bb-ba3421985927","43.15302777944867","11.401415919384469","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:24Z"
"1975, ID:74","http://opencontext.org/subjects/c004d54d-c176-4792-be08-792d9195317a","https://n2t.net/ark:/28722/k2rr1tn77","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 18","https://opencontext.org/subjects/8278e5d0-37ee-493b-8c3f-d2b82e469e98","43.15348645343905","11.401772458027166","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:57Z"
"1969, ID:260","http://opencontext.org/subjects/2a1a12f4-f920-4a59-35c5-70d8d7fec492","https://n2t.net/ark:/28722/k2c24vp4g","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Agger","Agger 4","https://opencontext.org/subjects/2c6b6a2a-48e8-4bb6-73de-f80a6e10db64","43.15317410713098","11.401289142872628","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:46Z"
"1967, ID:157","http://opencontext.org/subjects/1486cef9-fb7e-48a5-1468-306c069785bd","https://n2t.net/ark:/28722/k2x062d6c","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 2E","https://opencontext.org/subjects/a6d06e20-815e-4bdb-1d4f-164a33e9065a","43.153268140021055","11.400558261023047","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:33Z"
"1969, ID:56","http://opencontext.org/subjects/83e9f7d3-4b39-4734-476b-f64e3ab4d584","https://n2t.net/ark:/28722/k2cc0zv51","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 8","https://opencontext.org/subjects/70b8455e-9b27-4229-8f2f-50a4a004b6e9","43.15317624575061","11.401770460103178","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:42Z"
"1967, ID:156","http://opencontext.org/subjects/a3cdcb91-5b30-4305-eff7-1014ab258a0e","https://n2t.net/ark:/28722/k2ng4mt1j","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 2C","https://opencontext.org/subjects/567c3d7c-64d1-4be0-c3d2-715cc5bb9cbe","43.15326411636207","11.400582226678711","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:32Z"
"1972, ID:81","http://opencontext.org/subjects/eb236367-cce3-4a53-eb80-351e2e598e90","https://n2t.net/ark:/28722/k26w9b98w","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 20","https://opencontext.org/subjects/264836f4-3e66-4b0e-4e6c-0c8d3da7b445","43.152837160541424","11.401878355496766","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:54Z"
"1969, ID:55","http://opencontext.org/subjects/db8a88c9-ca9e-44dd-9e67-aca26d5ae831","https://n2t.net/ark:/28722/k23t9j74x","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 7","https://opencontext.org/subjects/97e454e6-96c5-40f2-fd8c-dcdc6748b984","43.15313446098552","11.401396571537061","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:42Z"
"1978, ID:253","http://opencontext.org/subjects/02e6eefa-f1ce-4584-752d-44175c50626c","https://n2t.net/ark:/28722/k21j9c87c","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","North Terrace","North Terrace 1","https://opencontext.org/subjects/049b8866-8a07-4515-f59c-45d710ee1a32","43.15367619113449","11.4015134767635","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:01Z"
"1972, ID:71","http://opencontext.org/subjects/93ab3dc0-e669-45e2-678f-4e41bf0664c4","https://n2t.net/ark:/28722/k2h70d20j","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 18","https://opencontext.org/subjects/8278e5d0-37ee-493b-8c3f-d2b82e469e98","43.15351240137826","11.401767088675228","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:53Z"
"1979, ID:304","http://opencontext.org/subjects/e56eeaae-ae6d-49a5-b2ae-6ed1e4d38655","https://n2t.net/ark:/28722/k28p60b17","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 22","https://opencontext.org/subjects/52f9a1d5-8943-494b-31e9-08ee850defc3","43.152769201226036","11.40107397161433","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:03Z"
"1976, ID:290","http://opencontext.org/subjects/5e978f37-6ff0-4e05-7d7e-62b5ab2c918f","https://n2t.net/ark:/28722/k25t3m14d","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 10","https://opencontext.org/subjects/65014676-d046-4771-019c-abbec701a5c7","43.15320754763646","11.40129529824424","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:58Z"
"1977, ID:385","http://opencontext.org/subjects/b663ba3e-cef9-40fc-3546-4c5ac7122efb","https://n2t.net/ark:/28722/k2183840x","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 18","https://opencontext.org/subjects/8278e5d0-37ee-493b-8c3f-d2b82e469e98","43.15352531851776","11.401707885996673","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:00Z"
"1970, ID:59","http://opencontext.org/subjects/388bb97a-c9b0-4ebb-fa5d-2a7b57460547","https://n2t.net/ark:/28722/k2125vb1t","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 9","https://opencontext.org/subjects/2810a063-516f-4418-0d33-551d985b438c","43.1532557789155","11.40217800121641","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:47Z"
"1998, ID:358","http://opencontext.org/subjects/4ac3d7e6-8b05-480a-320e-b2aa1266759a","https://n2t.net/ark:/28722/k2fx7803c","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 26 South","https://opencontext.org/subjects/7c41430b-5204-42f5-48ff-e8f519045669","43.152724899952446","11.401853067189245","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:21Z"
"1997, ID:353","http://opencontext.org/subjects/f05b2b91-ccd4-4ed0-f2bf-f1e2dbea354b","https://n2t.net/ark:/28722/k26w9b97d","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 42","https://opencontext.org/subjects/e0bab177-42ec-49e1-d4fc-25e7f2b3f31b","43.15337020841755","11.399396645853063","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:20Z"
"1991, ID:369","http://opencontext.org/subjects/8e75346e-eccb-4bf0-77c1-c33bcb95d18d","https://n2t.net/ark:/28722/k2n58hn1g","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 37","https://opencontext.org/subjects/0bcb4d5b-1824-4005-2db0-7d4a8e82ff0d","43.153272856575605","11.399755868635987","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:14Z"
"1977, ID:403","http://opencontext.org/subjects/e31abf39-8a5c-4ac3-c0de-accd8e741502","https://n2t.net/ark:/28722/k2x34rs99","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 1","https://opencontext.org/subjects/e9555ef9-3ee7-4a8d-723e-169857d6018d","43.153410940188806","11.402112117054099","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:00Z"
